meta_const,center_const,train_loss,test_loss
1.0,2.0,2.5,2.5,0.03835,0.20888
1.0,2.0,2.5,3.0,0.03321,0.26943
1.0,2.0,3.0,1.0,0.04281,0.24299
1.0,2.0,3.0,1.5,0.03322,0.26784
1.0,2.0,3.0,2.0,0.04779,0.24023
1.0,2.0,3.0,2.5,0.03952,0.20967
1.0,2.0,3.0,3.0,0.02352,0.27493
1.0,2.5,1.0,1.0,0.03975,0.21518
1.0,2.5,1.0,1.5,0.02786,0.25109
1.0,2.5,1.0,2.0,0.03299,0.29787
1.0,2.5,1.0,2.5,0.02884,0.27879
1.0,2.5,1.0,3.0,0.0417,0.23059
1.0,2.5,1.5,1.0,0.03279,0.30021
1.0,2.5,1.5,1.5,0.03265,0.24707
1.0,2.5,1.5,2.0,0.04905,0.24099
1.0,2.5,1.5,2.5,0.04426,0.25896
1.0,2.5,1.5,3.0,0.0225,0.28185
1.0,2.5,2.0,1.0,0.03609,0.28853
1.0,2.5,2.0,1.5,0.0275,0.24412
1.0,2.5,2.0,2.0,0.03371,0.26329
1.0,2.5,2.0,2.5,0.03662,0.24368
1.0,2.5,2.0,3.0,0.03771,0.2408
1.0,2.5,2.5,1.0,0.03307,0.29258
1.0,2.5,2.5,1.5,0.03375,0.23335
1.0,2.5,2.5,2.0,0.04172,0.21835
1.0,2.5,2.5,2.5,0.03589,0.26229
1.0,2.5,2.5,3.0,0.03909,0.22875
1.0,2.5,3.0,1.0,0.0282,0.25327
1.0,2.5,3.0,1.5,0.03132,0.27793
1.0,2.5,3.0,2.0,0.03025,0.31963
1.0,2.5,3.0,2.5,0.03593,0.27025
1.0,2.5,3.0,3.0,0.04797,0.26377
1.0,3.0,1.0,1.0,0.02613,0.26701
1.0,3.0,1.0,1.5,0.03218,0.23434
1.0,3.0,1.0,2.0,0.03656,0.27453
1.0,3.0,1.0,2.5,0.0388,0.25477
1.0,3.0,1.0,3.0,0.03309,0.25451
1.0,3.0,1.5,1.0,0.04031,0.27126
1.0,3.0,1.5,1.5,0.0391,0.24056
1.0,3.0,1.5,2.0,0.03635,0.22455
1.0,3.0,1.5,2.5,0.03613,0.2502
1.0,3.0,1.5,3.0,0.03428,0.26099
1.0,3.0,2.0,1.0,0.04072,0.2462
1.0,3.0,2.0,1.5,0.03021,0.28798
1.0,3.0,2.0,2.0,0.04156,0.22503
1.0,3.0,2.0,2.5,0.03328,0.28584
1.0,3.0,2.0,3.0,0.04491,0.22487
1.0,3.0,2.5,1.0,0.02873,0.24611
1.0,3.0,2.5,1.5,0.03412,0.25867
1.0,3.0,2.5,2.0,0.03749,0.23635
1.0,3.0,2.5,2.5,0.03767,0.27028
1.0,3.0,2.5,3.0,0.02635,0.23033
1.0,3.0,3.0,1.0,0.04,0.23685
1.0,3.0,3.0,1.5,0.03207,0.27959
1.0,3.0,3.0,2.0,0.02972,0.26583
1.0,3.0,3.0,2.5,0.03697,0.22911
1.0,3.0,3.0,3.0,0.02732,0.2489
1.5,1.0,1.0,1.0,0.02936,0.25911
1.5,1.0,1.0,1.5,0.03051,0.269
1.5,1.0,1.0,2.0,0.02634,0.26961
1.5,1.0,1.0,2.5,0.04083,0.23475
1.5,1.0,1.0,3.0,0.02563,0.27583
1.5,1.0,1.5,1.0,0.03558,0.28392
1.5,1.0,1.5,1.5,0.03599,0.23939
1.5,1.0,1.5,2.0,0.03102,0.24169
1.5,1.0,1.5,2.5,0.0283,0.27228
1.5,1.0,1.5,3.0,0.03149,0.24195
1.5,1.0,2.0,1.0,0.02489,0.30007
1.5,1.0,2.0,1.5,0.02488,0.27792
1.5,1.0,2.0,2.0,0.04234,0.27051
1.5,1.0,2.0,2.5,0.02905,0.2836
1.5,1.0,2.0,3.0,0.02834,0.25248
1.5,1.0,2.5,1.0,0.0329,0.25284
1.5,1.0,2.5,1.5,0.03563,0.24952
1.5,1.0,2.5,2.0,0.07171,0.24327
1.5,1.0,2.5,2.5,0.03363,0.24607
1.5,1.0,2.5,3.0,0.03178,0.26191
1.5,1.0,3.0,1.0,0.03425,0.27207
1.5,1.0,3.0,1.5,0.0285,0.26961
1.5,1.0,3.0,2.0,0.03593,0.24789
1.5,1.0,3.0,2.5,0.0359,0.24246
1.5,1.0,3.0,3.0,0.02463,0.21974
1.5,1.5,1.0,1.0,0.02649,0.28189
1.5,1.5,1.0,1.5,0.02804,0.2393
1.5,1.5,1.0,2.0,0.03216,0.23608
1.5,1.5,1.0,2.5,0.03072,0.25495
1.5,1.5,1.0,3.0,0.02867,0.25807
1.5,1.5,1.5,1.0,0.0371,0.24645
1.5,1.5,1.5,1.5,0.03563,0.25387
1.5,1.5,1.5,2.0,0.02885,0.27213
1.5,1.5,1.5,2.5,0.04454,0.25514
1.5,1.5,1.5,3.0,0.0288,0.24972
1.5,1.5,2.0,1.0,0.0339,0.26497
1.5,1.5,2.0,1.5,0.03207,0.25723
1.5,1.5,2.0,2.0,0.02762,0.26503
1.5,1.5,2.0,2.5,0.04106,0.22129
1.5,1.5,2.0,3.0,0.03622,0.28274
1.5,1.5,2.5,1.0,0.03205,0.27312
1.5,1.5,2.5,1.5,0.02795,0.27215
1.5,1.5,2.5,2.0,0.03374,0.25873
1.5,1.5,2.5,2.5,0.02788,0.25948
1.5,1.5,2.5,3.0,0.03946,0.2453
1.5,1.5,3.0,1.0,0.0358,0.2715
1.5,1.5,3.0,1.5,0.0253,0.26274
1.5,1.5,3.0,2.0,0.03467,0.22676
1.5,1.5,3.0,2.5,0.03718,0.22508
1.5,1.5,3.0,3.0,0.03282,0.25052
1.5,2.0,1.0,1.0,0.03689,0.22997
1.5,2.0,1.0,1.5,0.03924,0.30406
1.5,2.0,1.0,2.0,0.03408,0.25523
1.5,2.0,1.0,2.5,0.03031,0.2635
1.5,2.0,1.0,3.0,0.02835,0.25122
1.5,2.0,1.5,1.0,0.0316,0.26449
1.5,2.0,1.5,1.5,0.04034,0.26651
1.5,2.0,1.5,2.0,0.0288,0.27632
1.5,2.0,1.5,2.5,0.02841,0.2751
1.5,2.0,1.5,3.0,0.03277,0.27697
1.5,2.0,2.0,1.0,0.03874,0.23476
1.5,2.0,2.0,1.5,0.02473,0.26526
1.5,2.0,2.0,2.0,0.04651,0.232
1.5,2.0,2.0,2.5,0.03697,0.26142
1.5,2.0,2.0,3.0,0.04707,0.21464
1.5,2.0,2.5,1.0,0.02905,0.24724
1.5,2.0,2.5,1.5,0.0249,0.27324
1.5,2.0,2.5,2.0,0.03591,0.23847
1.5,2.0,2.5,2.5,0.0374,0.28267
1.5,2.0,2.5,3.0,0.02664,0.27348
1.5,2.0,3.0,1.0,0.03666,0.27083
1.5,2.0,3.0,1.5,0.03335,0.27864
1.5,2.0,3.0,2.0,0.04367,0.26968
1.5,2.0,3.0,2.5,0.0433,0.27271
1.5,2.0,3.0,3.0,0.02802,0.27801
1.5,2.5,1.0,1.0,0.03383,0.28211
1.5,2.5,1.0,1.5,0.0346,0.25746
1.5,2.5,1.0,2.0,0.03195,0.27285
1.5,2.5,1.0,2.5,0.03562,0.22819
1.5,2.5,1.0,3.0,0.0321,0.25227
1.5,2.5,1.5,1.0,0.03166,0.27
1.5,2.5,1.5,1.5,0.02712,0.24463
1.5,2.5,1.5,2.0,0.03814,0.2498
1.5,2.5,1.5,2.5,0.03803,0.26582
1.5,2.5,1.5,3.0,0.02657,0.24871
1.5,2.5,2.0,1.0,0.03822,0.27218
1.5,2.5,2.0,1.5,0.04133,0.24084
1.5,2.5,2.0,2.0,0.0313,0.24033
1.5,2.5,2.0,2.5,0.03259,0.26188
1.5,2.5,2.0,3.0,0.042,0.22646
1.5,2.5,2.5,1.0,0.02955,0.29568
1.5,2.5,2.5,1.5,0.04052,0.27195
1.5,2.5,2.5,2.0,0.0328,0.25388
1.5,2.5,2.5,2.5,0.04523,0.27473
1.5,2.5,2.5,3.0,0.03201,0.27992
1.5,2.5,3.0,1.0,0.03333,0.27277
1.5,2.5,3.0,1.5,0.02858,0.30226
1.5,2.5,3.0,2.0,0.03719,0.27091
1.5,2.5,3.0,2.5,0.03743,0.26558
1.5,2.5,3.0,3.0,0.02557,0.26522
1.5,3.0,1.0,1.0,0.03113,0.23727
1.5,3.0,1.0,1.5,0.03395,0.27346
1.5,3.0,1.0,2.0,0.03555,0.2661
1.5,3.0,1.0,2.5,0.04048,0.25203
1.5,3.0,1.0,3.0,0.05026,0.23799
1.5,3.0,1.5,1.0,0.03964,0.2542
1.5,3.0,1.5,1.5,0.03024,0.25552
1.5,3.0,1.5,2.0,0.03947,0.25399
1.5,3.0,1.5,2.5,0.0346,0.23798
1.5,3.0,1.5,3.0,0.03811,0.22687
1.5,3.0,2.0,1.0,0.03223,0.25803
1.5,3.0,2.0,1.5,0.0397,0.24702
1.5,3.0,2.0,2.0,0.03211,0.26839
1.5,3.0,2.0,2.5,0.0438,0.27465
1.5,3.0,2.0,3.0,0.03206,0.25386
1.5,3.0,2.5,1.0,0.04576,0.2542
1.5,3.0,2.5,1.5,0.04164,0.24238
1.5,3.0,2.5,2.0,0.03944,0.25934
1.5,3.0,2.5,2.5,0.0449,0.27464
1.5,3.0,2.5,3.0,0.04232,0.23643
1.5,3.0,3.0,1.0,0.02696,0.28855
1.5,3.0,3.0,1.5,0.04121,0.24224
1.5,3.0,3.0,2.0,0.03823,0.28017
1.5,3.0,3.0,2.5,0.0299,0.24367
1.5,3.0,3.0,3.0,0.04348,0.23327
2.0,1.0,1.0,1.0,0.03894,0.2395
2.0,1.0,1.0,1.5,0.03746,0.27115
2.0,1.0,1.0,2.0,0.0311,0.27218
2.0,1.0,1.0,2.5,0.02813,0.26086
2.0,1.0,1.0,3.0,0.02931,0.27339
2.0,1.0,1.5,1.0,0.03188,0.237
2.0,1.0,1.5,1.5,0.03885,0.23905
2.0,1.0,1.5,2.0,0.03556,0.27253
2.0,1.0,1.5,2.5,0.03135,0.24956
2.0,1.0,1.5,3.0,0.02697,0.26904
2.0,1.0,2.0,1.0,0.0382,0.28749
2.0,1.0,2.0,1.5,0.0308,0.26252
2.0,1.0,2.0,2.0,0.04409,0.25647
2.0,1.0,2.0,2.5,0.03216,0.2572
2.0,1.0,2.0,3.0,0.02935,0.28726
2.0,1.0,2.5,1.0,0.03292,0.26484
2.0,1.0,2.5,1.5,0.04402,0.24827
2.0,1.0,2.5,2.0,0.02994,0.27405
2.0,1.0,2.5,2.5,0.03211,0.24342
2.0,1.0,2.5,3.0,0.02675,0.25995
2.0,1.0,3.0,1.0,0.03738,0.22805
2.0,1.0,3.0,1.5,0.03986,0.22958
2.0,1.0,3.0,2.0,0.03361,0.23132
2.0,1.0,3.0,2.5,0.02489,0.26384
2.0,1.0,3.0,3.0,0.02976,0.26001
2.0,1.5,1.0,1.0,0.03125,0.28712
2.0,1.5,1.0,1.5,0.03682,0.27245
2.0,1.5,1.0,2.0,0.04202,0.25005
2.0,1.5,1.0,2.5,0.03509,0.30005
2.0,1.5,1.0,3.0,0.03553,0.26883
2.0,1.5,1.5,1.0,0.04196,0.21041
2.0,1.5,1.5,1.5,0.0326,0.2408
2.0,1.5,1.5,2.0,0.04208,0.23432
2.0,1.5,1.5,2.5,0.0281,0.233
2.0,1.5,1.5,3.0,0.0452,0.2594
2.0,1.5,2.0,1.0,0.03065,0.2538
2.0,1.5,2.0,1.5,0.03057,0.24378
2.0,1.5,2.0,2.0,0.03669,0.26921
2.0,1.5,2.0,2.5,0.03184,0.25294
2.0,1.5,2.0,3.0,0.03312,0.25062
2.0,1.5,2.5,1.0,0.03051,0.26216
2.0,1.5,2.5,1.5,0.03057,0.27063
2.0,1.5,2.5,2.0,0.02105,0.27581
2.0,1.5,2.5,2.5,0.02664,0.24476
2.0,1.5,2.5,3.0,0.04042,0.22847
2.0,1.5,3.0,1.0,0.03868,0.24719
2.0,1.5,3.0,1.5,0.03544,0.23628
2.0,1.5,3.0,2.0,0.04558,0.27316
2.0,1.5,3.0,2.5,0.03513,0.26732
2.0,1.5,3.0,3.0,0.03335,0.2494
2.0,2.0,1.0,1.0,0.03205,0.2626
2.0,2.0,1.0,1.5,0.02843,0.28169
2.0,2.0,1.0,2.0,0.03362,0.25343
2.0,2.0,1.0,2.5,0.03754,0.26587
2.0,2.0,1.0,3.0,0.04,0.28786
2.0,2.0,1.5,1.0,0.04205,0.23696
2.0,2.0,1.5,1.5,0.03985,0.29981
2.0,2.0,1.5,2.0,0.04438,0.22534
2.0,2.0,1.5,2.5,0.03779,0.27186
2.0,2.0,1.5,3.0,0.03058,0.23737
2.0,2.0,2.0,1.0,0.03403,0.26501
2.0,2.0,2.0,1.5,0.03835,0.25565
2.0,2.0,2.0,2.0,0.02964,0.24863
2.0,2.0,2.0,2.5,0.02851,0.27253
2.0,2.0,2.0,3.0,0.04685,0.2109
2.0,2.0,2.5,1.0,0.03086,0.25021
2.0,2.0,2.5,1.5,0.03299,0.24737
2.0,2.0,2.5,2.0,0.04366,0.25087
2.0,2.0,2.5,2.5,0.04468,0.23529
2.0,2.0,2.5,3.0,0.03374,0.22888
2.0,2.0,3.0,1.0,0.034,0.23928
2.0,2.0,3.0,1.5,0.04105,0.22691
2.0,2.0,3.0,2.0,0.04215,0.24326
2.0,2.0,3.0,2.5,0.04186,0.23556
2.0,2.0,3.0,3.0,0.04536,0.26055
2.0,2.5,1.0,1.0,0.03528,0.26185
2.0,2.5,1.0,1.5,0.04003,0.25791
2.0,2.5,1.0,2.0,0.03191,0.23937
2.0,2.5,1.0,2.5,0.03169,0.25283
2.0,2.5,1.0,3.0,0.0403,0.26935
2.0,2.5,1.5,1.0,0.0424,0.26289
2.0,2.5,1.5,1.5,0.029,0.24116
2.0,2.5,1.5,2.0,0.02554,0.25983
2.0,2.5,1.5,2.5,0.04376,0.26507
2.0,2.5,1.5,3.0,0.02937,0.27629
2.0,2.5,2.0,1.0,0.029,0.27187
2.0,2.5,2.0,1.5,0.03633,0.22421
2.0,2.5,2.0,2.0,0.03332,0.20358
2.0,2.5,2.0,2.5,0.03469,0.27064
2.0,2.5,2.0,3.0,0.02961,0.2731
2.0,2.5,2.5,1.0,0.03632,0.23005
2.0,2.5,2.5,1.5,0.03808,0.23289
2.0,2.5,2.5,2.0,0.04376,0.27075
2.0,2.5,2.5,2.5,0.04302,0.26455
2.0,2.5,2.5,3.0,0.03657,0.24717
2.0,2.5,3.0,1.0,0.03007,0.26121
2.0,2.5,3.0,1.5,0.03137,0.2591
2.0,2.5,3.0,2.0,0.03148,0.24052
2.0,2.5,3.0,2.5,0.03735,0.24881
2.0,2.5,3.0,3.0,0.02977,0.24763
2.0,3.0,1.0,1.0,0.0307,0.25139
2.0,3.0,1.0,1.5,0.0314,0.24336
2.0,3.0,1.0,2.0,0.05061,0.25456
2.0,3.0,1.0,2.5,0.0308,0.25243
2.0,3.0,1.0,3.0,0.04136,0.21882
2.0,3.0,1.5,1.0,0.03125,0.23296
2.0,3.0,1.5,1.5,0.03612,0.26977
2.0,3.0,1.5,2.0,0.03156,0.27397
2.0,3.0,1.5,2.5,0.04518,0.23996
2.0,3.0,1.5,3.0,0.03988,0.25224
2.0,3.0,2.0,1.0,0.02948,0.24973
2.0,3.0,2.0,1.5,0.02327,0.27734
2.0,3.0,2.0,2.0,0.04459,0.2373
2.0,3.0,2.0,2.5,0.04074,0.2908
2.0,3.0,2.0,3.0,0.03584,0.27816
2.0,3.0,2.5,1.0,0.04064,0.27482
2.0,3.0,2.5,1.5,0.03448,0.24103
2.0,3.0,2.5,2.0,0.03289,0.24062
2.0,3.0,2.5,2.5,0.03596,0.25616
2.0,3.0,2.5,3.0,0.04539,0.2509
2.0,3.0,3.0,1.0,0.02751,0.26037
2.0,3.0,3.0,1.5,0.03667,0.23323
2.0,3.0,3.0,2.0,0.04637,0.21881
2.0,3.0,3.0,2.5,0.05022,0.28393
2.0,3.0,3.0,3.0,0.03237,0.2263
2.5,1.0,1.0,1.0,0.03509,0.28999
2.5,1.0,1.0,1.5,0.03234,0.23979
2.5,1.0,1.0,2.0,0.03029,0.25261
2.5,1.0,1.0,2.5,0.0324,0.30209
2.5,1.0,1.0,3.0,0.03206,0.2481
2.5,1.0,1.5,1.0,0.02602,0.25772
2.5,1.0,1.5,1.5,0.03823,0.22854
2.5,1.0,1.5,2.0,0.03439,0.25468
2.5,1.0,1.5,2.5,0.02861,0.2056
2.5,1.0,1.5,3.0,0.03891,0.24899
2.5,1.0,2.0,1.0,0.02793,0.2597
2.5,1.0,2.0,1.5,0.0348,0.25072
2.5,1.0,2.0,2.0,0.0405,0.22254
2.5,1.0,2.0,2.5,0.03978,0.24627
2.5,1.0,2.0,3.0,0.04697,0.23697
2.5,1.0,2.5,1.0,0.03673,0.22517
2.5,1.0,2.5,1.5,0.03331,0.2423
2.5,1.0,2.5,2.0,0.02861,0.25009
2.5,1.0,2.5,2.5,0.03931,0.21946
2.5,1.0,2.5,3.0,0.03929,0.21836
2.5,1.0,3.0,1.0,0.03153,0.24546
2.5,1.0,3.0,1.5,0.02338,0.28124
2.5,1.0,3.0,2.0,0.03627,0.2356
2.5,1.0,3.0,2.5,0.03104,0.27322
2.5,1.0,3.0,3.0,0.03116,0.23133
2.5,1.5,1.0,1.0,0.03584,0.22779
2.5,1.5,1.0,1.5,0.0488,0.25943
2.5,1.5,1.0,2.0,0.03442,0.26046
2.5,1.5,1.0,2.5,0.03071,0.25145
2.5,1.5,1.0,3.0,0.02953,0.29066
2.5,1.5,1.5,1.0,0.03598,0.29821
2.5,1.5,1.5,1.5,0.03863,0.242
2.5,1.5,1.5,2.0,0.03597,0.22251
2.5,1.5,1.5,2.5,0.03836,0.24489
2.5,1.5,1.5,3.0,0.02405,0.26336
2.5,1.5,2.0,1.0,0.03089,0.23156
2.5,1.5,2.0,1.5,0.03654,0.22489
2.5,1.5,2.0,2.0,0.03946,0.24054
2.5,1.5,2.0,2.5,0.0265,0.26997
2.5,1.5,2.0,3.0,0.02797,0.23761
2.5,1.5,2.5,1.0,0.04525,0.27463
2.5,1.5,2.5,1.5,0.03737,0.22768
2.5,1.5,2.5,2.0,0.03714,0.23894
2.5,1.5,2.5,2.5,0.03523,0.24632
2.5,1.5,2.5,3.0,0.02799,0.26618
2.5,1.5,3.0,1.0,0.04806,0.2581
2.5,1.5,3.0,1.5,0.0335,0.23019
2.5,1.5,3.0,2.0,0.0228,0.28533
2.5,1.5,3.0,2.5,0.03905,0.22959
2.5,1.5,3.0,3.0,0.03155,0.22082
2.5,2.0,1.0,1.0,0.03666,0.23651
2.5,2.0,1.0,1.5,0.03386,0.22438
2.5,2.0,1.0,2.0,0.03226,0.25276
2.5,2.0,1.0,2.5,0.03307,0.23367
2.5,2.0,1.0,3.0,0.04221,0.22248
2.5,2.0,1.5,1.0,0.02808,0.25757
2.5,2.0,1.5,1.5,0.04584,0.23649
2.5,2.0,1.5,2.0,0.03902,0.25057
2.5,2.0,1.5,2.5,0.02804,0.26018
2.5,2.0,1.5,3.0,0.04482,0.23408
2.5,2.0,2.0,1.0,0.0309,0.26754
2.5,2.0,2.0,1.5,0.03031,0.26107
2.5,2.0,2.0,2.0,0.04164,0.25689
2.5,2.0,2.0,2.5,0.03219,0.22203
2.5,2.0,2.0,3.0,0.03416,0.26209
2.5,2.0,2.5,1.0,0.03698,0.23342
2.5,2.0,2.5,1.5,0.04496,0.25721
2.5,2.0,2.5,2.0,0.04669,0.25201
2.5,2.0,2.5,2.5,0.03573,0.26275
2.5,2.0,2.5,3.0,0.02548,0.25579
2.5,2.0,3.0,1.0,0.038,0.28154
2.5,2.0,3.0,1.5,0.04204,0.24004
2.5,2.0,3.0,2.0,0.03431,0.25767
2.5,2.0,3.0,2.5,0.02788,0.24781
2.5,2.0,3.0,3.0,0.0381,0.25206
2.5,2.5,1.0,1.0,0.03913,0.26478
2.5,2.5,1.0,1.5,0.03641,0.24012
2.5,2.5,1.0,2.0,0.03552,0.24519
2.5,2.5,1.0,2.5,0.03718,0.22039
2.5,2.5,1.0,3.0,0.04528,0.27466
2.5,2.5,1.5,1.0,0.05127,0.23682
2.5,2.5,1.5,1.5,0.04416,0.28077
2.5,2.5,1.5,2.0,0.03074,0.27719
2.5,2.5,1.5,2.5,0.03801,0.22636
2.5,2.5,1.5,3.0,0.03588,0.25082
2.5,2.5,2.0,1.0,0.02589,0.28893
2.5,2.5,2.0,1.5,0.02481,0.25728
2.5,2.5,2.0,2.0,0.03225,0.24422
2.5,2.5,2.0,2.5,0.02741,0.25526
